# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_downstream_gene_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
AT5G11850	AT5G11850	AT5G11850.1	protein_coding	0	1	0	6	0	0	0	0	6	0	0	0	0	1	0	0	0	1
AT5G11870	AT5G11870	AT5G11870.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT5G11870	AT5G11870	AT5G11870.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT5G11940	AT5G11940	AT5G11940.1	protein_coding	0	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0
AT5G11960	AT5G11960	AT5G11960.1	protein_coding	0	1	1	5	0	0	0	5	1	1	0	0	0	1	0	0	0	0
AT5G11970	AT5G11970	AT5G11970.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AT5G12043	AT5G12043	AT5G12043.1	protein_coding	0	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0
AT5G12050	AT5G12050	AT5G12050.1	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5
AT5G12120	AT5G12120	AT5G12120.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AT5G12190	AT5G12190	AT5G12190.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT5G12220	AT5G12220	AT5G12220.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AT5G12220	AT5G12220	AT5G12220.2	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AT5G12236	AT5G12236	AT5G12236.1	protein_coding	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	2
AT5G12240	AT5G12240	AT5G12240.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT5G12240	AT5G12240	AT5G12240.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT5G12260	AT5G12260	AT5G12260.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT5G12350	AT5G12350	AT5G12350.1	protein_coding	0	0	0	9	0	0	0	9	0	0	0	0	0	0	0	0	0	0
AT5G12360	AT5G12360	AT5G12360.1	protein_coding	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	16
AT5G12400	AT5G12400	AT5G12400.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT5G12410	AT5G12410	AT5G12410.1	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
AT5G12420	AT5G12420	AT5G12420.1	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1
AT5G12440	AT5G12440	AT5G12440.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT5G12440	AT5G12440	AT5G12440.2	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT5G12440	AT5G12440	AT5G12440.3	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT5G12470	AT5G12470	AT5G12470.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AT5G12850	AT5G12850	AT5G12850.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT5G12910	AT5G12910	AT5G12910.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT5G12920	AT5G12920	AT5G12920.1	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
AT5G12920	AT5G12920	AT5G12920.2	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
AT5G12920	AT5G12920	AT5G12920.3	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
AT5G12930	AT5G12930	AT5G12930.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT5G12950	AT5G12950	AT5G12950.1	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
AT5G12960	AT5G12960	AT5G12960.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT5G12970	AT5G12970	AT5G12970.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT5G12980	AT5G12980	AT5G12980.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
AT5G13030	AT5G13030	AT5G13030.1	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0
AT5G13190	AT5G13190	AT5G13190.1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G13200	AT5G13200	AT5G13200.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT5G13205	AT5G13205	AT5G13205.1		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT5G13350	AT5G13350	AT5G13350.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT5G13360	AT5G13360	AT5G13360.1	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
AT5G13360	AT5G13360	AT5G13360.2	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
AT5G13360	AT5G13360	AT5G13360.3	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
AT5G13370	AT5G13370	AT5G13370.1	protein_coding	0	0	0	5	0	0	0	4	0	0	0	0	0	0	0	0	0	1
AT5G13380	AT5G13380	AT5G13380.1	protein_coding	0	1	3	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0
AT5G13470	AT5G13470	AT5G13470.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT5G13475	AT5G13475	AT5G13475.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT5G13548	AT5G13548	AT5G13548.1	pseudogene	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	1
AT5G13560	AT5G13560	AT5G13560.1	protein_coding	0	1	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0
AT5G13660	AT5G13660	AT5G13660.1	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0
AT5G13660	AT5G13660	AT5G13660.2	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0
AT5G13670	AT5G13670	AT5G13670.1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
AT5G13825	AT5G13825	AT5G13825.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AT5G13830	AT5G13830	AT5G13830.1	protein_coding	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0
AT5G13845	AT5G13845	AT5G13845.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AT5G13940	AT5G13940	AT5G13940.1	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	8
AT5G13950	AT5G13950	AT5G13950.1	protein_coding	0	2	1	8	0	0	0	0	7	1	0	0	0	2	0	0	0	3
AT5G13950	AT5G13950	AT5G13950.2	protein_coding	0	2	1	8	0	0	0	0	7	1	0	0	0	2	0	0	0	3
AT5G13950	AT5G13950	AT5G13950.3	protein_coding	0	2	1	8	0	0	0	0	7	1	0	0	0	2	0	0	0	3
AT5G13970	AT5G13970	AT5G13970.1	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0
AT5G13980	AT5G13980	AT5G13980.1	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
AT5G13980	AT5G13980	AT5G13980.2	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
AT5G13980	AT5G13980	AT5G13980.3	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G14011	AT5G14011	AT5G14011.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT5G14020	AT5G14020	AT5G14020.1	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
AT5G14030	AT5G14030	AT5G14030.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT5G14030	AT5G14030	AT5G14030.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT5G14030	AT5G14030	AT5G14030.3	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT5G14030	AT5G14030	AT5G14030.4	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT5G14050	AT5G14050	AT5G14050.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT5G14090	AT5G14090	AT5G14090.1	protein_coding	0	0	0	8	0	0	0	8	0	0	0	0	0	0	0	0	0	0
AT5G14105	AT5G14105	AT5G14105.1	protein_coding	1	2	0	5	0	0	0	2	6	0	0	1	0	2	0	0	0	0
AT5G14110	AT5G14110	AT5G14110.1	protein_coding	0	0	0	8	0	0	0	8	0	0	0	0	0	0	0	0	0	0
AT5G14120	AT5G14120	AT5G14120.1	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	8
AT5G14210	AT5G14210	AT5G14210.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT5G14230	AT5G14230	AT5G14230.1	protein_coding	0	1	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0
AT5G14240	AT5G14240	AT5G14240.1	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1
AT5G14260	AT5G14260	AT5G14260.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT5G14260	AT5G14260	AT5G14260.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT5G14260	AT5G14260	AT5G14260.3	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT5G14430	AT5G14430	AT5G14430.1	protein_coding	1	2	0	2	0	0	0	1	4	0	0	0	1	2	0	0	0	0
AT5G14430	AT5G14430	AT5G14430.2	protein_coding	1	2	0	2	0	0	0	1	4	0	0	0	1	2	0	0	0	0
AT5G14440	AT5G14440	AT5G14440.1	protein_coding	0	0	0	5	0	0	0	4	0	0	0	0	0	0	0	0	0	1
AT5G14440	AT5G14440	AT5G14440.2	protein_coding	0	0	0	5	0	0	0	4	0	0	0	0	0	0	0	0	0	1
AT5G14450	AT5G14450	AT5G14450.1	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AT5G14460	AT5G14460	AT5G14460.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT5G14495	AT5G14495	AT5G14495.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AT5G14500	AT5G14500	AT5G14500.1	protein_coding	0	2	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0
AT5G14510	AT5G14510	AT5G14510.1	protein_coding	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	1
AT5G14520	AT5G14520	AT5G14520.1	protein_coding	1	1	0	2	0	0	0	2	1	0	0	0	1	0	0	0	1	0
AT5G14530	AT5G14530	AT5G14530.1	protein_coding	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	1
AT5G14540	AT5G14540	AT5G14540.1	protein_coding	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	2
AT5G14550	AT5G14550	AT5G14550.1	protein_coding	0	1	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0
AT5G14550	AT5G14550	AT5G14550.2	protein_coding	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0
AT5G14560	AT5G14560	AT5G14560.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AT5G14650	AT5G14650	AT5G14650.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AT5G14700	AT5G14700	AT5G14700.1	protein_coding	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1
AT5G14710	AT5G14710	AT5G14710.1	protein_coding	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	1
AT5G14720	AT5G14720	AT5G14720.1	protein_coding	0	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0
AT5G14730	AT5G14730	AT5G14730.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT5G14830	AT5G14830	AT5G14830.1		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT5G14840	AT5G14840	AT5G14840.1	pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT5G14850	AT5G14850	AT5G14850.1	protein_coding	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
AT5G14850	AT5G14850	AT5G14850.2	protein_coding	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
AT5G14860	AT5G14860	AT5G14860.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT5G15070	AT5G15070	AT5G15070.1	protein_coding	1	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0
AT5G15070	AT5G15070	AT5G15070.2	protein_coding	1	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0
AT5G15080	AT5G15080	AT5G15080.1	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
AT5G15546	AT5G15546	AT5G15546.1	pseudogene	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
AT5G15550	AT5G15550	AT5G15550.1	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0
AT5G15550	AT5G15550	AT5G15550.2	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0
AT5G15620	AT5G15620	AT5G15620.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT5G15640	AT5G15640	AT5G15640.1	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
AT5G15690	AT5G15690	AT5G15690.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AT5G15725	AT5G15725	AT5G15725.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT5G15740	AT5G15740	AT5G15740.1	protein_coding	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0
AT5G15750	AT5G15750	AT5G15750.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT5G15802	AT5G15802	AT5G15802.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT5G15805	AT5G15805	AT5G15805.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT5G15810	AT5G15810	AT5G15810.1	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
AT5G15815	AT5G15815	AT5G15815.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT5G15820	AT5G15820	AT5G15820.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT5G16090	AT5G16090	AT5G16090.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT5G16100	AT5G16100	AT5G16100.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT5G16110	AT5G16110	AT5G16110.1	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1
AT5G16120	AT5G16120	AT5G16120.1	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1
AT5G16120	AT5G16120	AT5G16120.2	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1
AT5G16250	AT5G16250	AT5G16250.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT5G16280	AT5G16280	AT5G16280.1	protein_coding	0	1	1	3	0	0	0	1	1	1	0	0	0	1	0	0	0	2
AT5G16280	AT5G16280	AT5G16280.2	protein_coding	0	1	1	3	0	0	0	1	1	1	0	0	0	1	0	0	0	2
AT5G16285	AT5G16285	AT5G16285.1	protein_coding	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	2
AT5G16286	AT5G16286	AT5G16286.1	protein_coding	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	2
AT5G16300	AT5G16300	AT5G16300.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AT5G16300	AT5G16300	AT5G16300.2	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AT5G16300	AT5G16300	AT5G16300.3	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AT5G16300	AT5G16300	AT5G16300.4	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AT5G16360	AT5G16360	AT5G16360.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT5G16375	AT5G16375	AT5G16375.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT5G16380	AT5G16380	AT5G16380.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT5G16410	AT5G16410	AT5G16410.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT5G16420	AT5G16420	AT5G16420.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AT5G16430	AT5G16430	AT5G16430.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AT5G16450	AT5G16450	AT5G16450.1	protein_coding	0	2	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0
AT5G16450	AT5G16450	AT5G16450.2	protein_coding	0	2	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0
AT5G16453	AT5G16453	AT5G16453.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AT5G16460	AT5G16460	AT5G16460.1	protein_coding	0	0	0	5	0	0	0	2	0	0	0	0	0	0	0	0	0	3
AT5G16470	AT5G16470	AT5G16470.1	protein_coding	0	0	0	5	0	0	0	3	0	0	0	0	0	0	0	0	0	2
AT5G16480	AT5G16480	AT5G16480.1	protein_coding	1	2	0	0	0	0	0	0	3	0	0	1	0	2	0	0	0	0
AT5G16486	AT5G16486	AT5G16486.1	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0
AT5G16500	AT5G16500	AT5G16500.1	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0
AT5G16505	AT5G16505	AT5G16505.1		0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AT5G16505	AT5G16505	AT5G16505.2		0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AT5G16520	AT5G16520	AT5G16520.1	protein_coding	0	1	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0
AT5G16550	AT5G16550	AT5G16550.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT5G16610	AT5G16610	AT5G16610.1	protein_coding	1	0	0	4	0	0	0	0	1	0	0	1	0	0	0	0	0	4
AT5G16610	AT5G16610	AT5G16610.2	protein_coding	1	0	0	4	0	0	0	0	1	0	0	1	0	0	0	0	0	4
AT5G16730	AT5G16730	AT5G16730.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT5G16740	AT5G16740	AT5G16740.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT5G16800	AT5G16800	AT5G16800.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT5G16800	AT5G16800	AT5G16800.2	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT5G16800	AT5G16800	AT5G16800.3	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT5G16920	AT5G16920	AT5G16920.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT5G16930	AT5G16930	AT5G16930.1	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
AT5G16940	AT5G16940	AT5G16940.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT5G16940	AT5G16940	AT5G16940.2	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT5G16950	AT5G16950	AT5G16950.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT5G17010	AT5G17010	AT5G17010.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT5G17010	AT5G17010	AT5G17010.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT5G17010	AT5G17010	AT5G17010.3	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT5G17010	AT5G17010	AT5G17010.4	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT5G17070	AT5G17070	AT5G17070.1	protein_coding	0	1	1	2	0	0	0	2	1	1	0	0	0	1	0	0	0	0
AT5G17073	AT5G17073	AT5G17073.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AT5G17080	AT5G17080	AT5G17080.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT5G17262	AT5G17262	AT5G17262.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AT5G17270	AT5G17270	AT5G17270.1	protein_coding	0	3	0	1	0	0	0	0	4	0	0	0	0	3	0	0	0	0
AT5G17280	AT5G17280	AT5G17280.1	protein_coding	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	4
AT5G17340	AT5G17340	AT5G17340.1	protein_coding	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0
AT5G17350	AT5G17350	AT5G17350.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT5G17360	AT5G17360	AT5G17360.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT5G17370	AT5G17370	AT5G17370.1	protein_coding	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
AT5G17390	AT5G17390	AT5G17390.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT5G17740	AT5G17740	AT5G17740.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT5G17750	AT5G17750	AT5G17750.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT5G17760	AT5G17760	AT5G17760.1	protein_coding	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
AT5G17760	AT5G17760	AT5G17760.2	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G17795	AT5G17795	AT5G17795.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT5G17900	AT5G17900	AT5G17900.1	protein_coding	0	1	0	4	0	0	0	4	0	0	0	0	0	0	0	0	1	0
AT5G17910	AT5G17910	AT5G17910.1	protein_coding	2	1	0	2	0	0	0	0	4	0	0	0	2	1	0	0	0	1
AT5G17910	AT5G17910	AT5G17910.2	protein_coding	0	0	0	5	0	0	4	0	0	0	0	0	0	0	0	0	0	1
AT5G18090	AT5G18090	AT5G18090.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AT5G18180	AT5G18180	AT5G18180.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT5G18190	AT5G18190	AT5G18190.1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G18230	AT5G18230	AT5G18230.1	protein_coding	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
AT5G18230	AT5G18230	AT5G18230.2	protein_coding	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
AT5G18245	AT5G18245	AT5G18245.1	lincRNA	0	0	0	5	0	0	0	4	0	0	0	0	0	0	0	0	0	1
AT5G18250	AT5G18250	AT5G18250.1	protein_coding	1	3	0	0	0	0	0	0	4	0	0	0	1	3	0	0	0	0
AT5G18255	AT5G18255	AT5G18255.1	lincRNA	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4
AT5G18255	AT5G18255	AT5G18255.2	lincRNA	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4
AT5G18255	AT5G18255	AT5G18255.3	lincRNA	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4
AT5G18260	AT5G18260	AT5G18260.1	protein_coding	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0
AT5G18370	AT5G18370	AT5G18370.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT5G18390	AT5G18390	AT5G18390.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT5G18400	AT5G18400	AT5G18400.1	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
AT5G18400	AT5G18400	AT5G18400.2	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
AT5G18400	AT5G18400	AT5G18400.3	protein_coding	1	0	0	3	0	0	0	0	1	0	0	0	1	0	0	0	0	3
AT5G18403	AT5G18403	AT5G18403.1	protein_coding	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0	1
AT5G18404	AT5G18404	AT5G18404.1	protein_coding	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0	1
AT5G18407	AT5G18407	AT5G18407.1	protein_coding	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0	1
AT5G18420	AT5G18420	AT5G18420.1	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0
AT5G18420	AT5G18420	AT5G18420.2	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0
AT5G18420	AT5G18420	AT5G18420.3	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0
